x,y,z
9612.1,13590,228.97
8707.3,12800,-310.94
10147,13386,-305.21
9183.6,12957,-295.28
8381.4,11899,248.83
9624.7,13173,-137.36
10011,13530,287.15
8579.8,11186,-116.79
8640,12610,-174.88
8573.9,12150,105.09
9352,13509,204.32
8280.9,12134,103.13
9607.9,13279,-40.644
8645.1,12873,-119.31
8310.3,10503,-304.77
8897.8,12945,-349.08
8435.4,12040,268.14
8541.4,10783,-167.84
8932.2,12489,-159.64
9319.1,13036,-249.83
8153.7,11801,-138.29
9460.4,13547,-288.74
8357.3,11946,319.6
8228.3,12249,64.396
8528.5,10949,-292.3
8734.9,12681,-247.55
10454,13687,-37.33
8621,11983,-306.31
9326.2,13366,192.61
9088.1,12719,-269.56
8962.6,12524,-209.96
8852.9,12949,-330.67
8854.6,13120,-239.61
9590.6,13283,-390.91
9709.9,13399,-376.62
8192.9,11514,-250.97
11010,14281,-342.57
10011,13754,-206.23
8657.2,11888,261.26
8549.8,11192,-297.27
8160.1,11772,-59.078
9964.8,13284,113.59
9989.6,13265,34.464
8500.6,11191,-321.68
8379.2,11134,-319.49
8177.2,11716,220.87
9479.3,12996,83.544
9457.9,13310,-337.46
10977,14794,-301.15
8394.2,11258,-344.97
9426.1,13074,-266.04
8742.6,12905,193.5
8654.8,12013,188.9
9726.9,13613,-296.83
10974,14667,-116.23
10049,13597,-155.21
10928,14584,-300.5
8392.6,11576,-322.9
9449.9,13620,-80.621
9187.5,13369,-247.44
10233,13410,150.47
8651.6,12032,174.74
8622.3,11925,-266.32
10789,15079,-291.42
9816.7,13720,84.987
9813.4,13462,-366.66
10398,13693,-246.28
9390.2,13541,65.906
9179.9,12690,-159.7
8427.4,11881,308.49
8935.8,12749,-303.69
9210.8,12796,-190.44
8616.6,11311,109.01
8659.3,11574,-101.06
8216.1,12008,-137.53
9840.7,13563,-324.64
9586.3,13583,111.52
8626.1,11805,133.45
8619.3,11600,-231.34
9118.5,13370,239.16
8729.4,11629,133.95
8109,11827,197.75
9931.4,13266,12.861
9883.5,13351,234.78
8641.9,12541,-209.82
8597.2,12524,-231.85
8643.5,11234,-168.09
8375.3,11446,314.96
10125,13629,-272.67
8072.6,10844,-258.71
8607.7,11209,-250.96
8962.5,12710,-293.6
8548.4,11209,-279.82
8686.2,12923,-121.72
8411.7,10525,-271.07
10288,13665,-182.85
9569.9,13138,-146.84
9363.1,13543,24.554
8254.4,11640,-233.43
10008,13750,-161.1
10191,13412,-60.762
10845,15034,-248.78
10838,15064,-256.84
8196,11241,-174.2
8665,12660,198.13
10970,14453,-311.83
8661,11590,-23.313
8305.2,12309,-52.303
9391.8,12980,202.86
9386.9,13567,-185.35
8878.4,12777,-360.9
8692.9,12413,-242.88
8258.1,11536,-18.523
9101.4,12593,15.499
8590.8,11671,-189.71
9397.2,13552,-146.41
9233.6,13456,-15.174
8307.9,10831,-463.03
8874.4,12888,-333.56
9364,13450,248.62
9106.8,12690,84.416
8290.2,12104,-244.78
8501.5,10955,179.99
8490.1,10946,250.16
9264.2,13017,155.45
10781,15099,-293.89
8966.7,13280,121.87
8592.8,12853,41.633
8732,12685,233.22
10822,15140,-282.19
10807,15164,-327.48
9318,13561,-80.94
10868,15110,-312.22
9859.1,13479,-357.31
8715.4,11693,-135.64
9669.8,13447,33.414
8541.3,12465,-300.59
8318.3,11228,339.76
9043.3,13079,341.76
8676.3,12246,220.32
9189.8,13129,442.33
8646.4,11679,161.76
8610.9,11649,166.45
9261.3,13209,-241.82
8590.1,12624,-137.49
9364,12949,-41.94
9008,12867,-334.66
8467.6,11133,-356.65
8185.7,11332,-269.32
8573.4,10930,115.63
8126.5,11651,112.43
9115.1,12732,-287.99
8750.4,12933,138.48
10855,14792,-145.79
9049,13141,-300.67
9759,13535,373.87
9758,13201,111.46
8144.4,11269,-109.18
8280.6,10875,-309.26
8313.8,11574,-277.68
8260.4,11064,-260.09
8868,12391,2.5628
8931.7,12483,-96.432
9203.7,12686,-10.302
10255,13419,28.509
9906.7,13703,145.9
8554.7,12488,-219.28
9419.3,13286,-442.01
8745.2,12460,-220.2
10026,13432,250.89
8857.2,12930,-317.38
8361.8,10759,147.75
8516.8,12302,-335.31
9398.4,13516,-234.99
8525.7,12281,-303.3
9061.1,12587,48.105
10925,14319,-417.21
8528.4,11178,265.28
8691.4,12950,96.846
8190.2,10773,-296.23
9366.5,13095,-338.17
9480.8,13123,234.97
9532.7,13592,-230.96
9438.4,13362,307.97
8662.6,11936,200.61
8580.2,10816,-77.094
8462.8,12529,94.864
10850,15238,-296.25
8794.1,12061,-13.297
10038,13421,232.66
8458.4,12122,217.12
8737.1,13098,148.52
8675.2,12559,-152.73
9777.9,13617,-313.22
9007.3,13196,-285.13
8231.2,12066,-135.92
8465.9,11387,-476.44
9477.5,13541,241.14
9670.5,13690,143.39
10735,13983,-307.82
8943.4,12473,72.442
8642.6,11582,-158.89
9799.7,13190,-208.67
8568.9,11055,-322.71
9815.4,13183,-234.49
8199.7,11692,-243.06
10471,13718,-198.1
9754.1,13561,-347.49
8164.2,11952,-99.157
9663.6,13507,162.31
8542.4,11368,-281.06
8533.6,11368,-295.26
9990.6,13740,-115.51
9368.8,13494,-89.598
8172.7,11735,-208.16
8319.4,11550,-270.35
8443.6,12143,-275.64
8338.1,11962,-204.44
9187.3,13372,-261.54
9304.9,13216,363.71
9549.2,13574,227.1
9420.4,13594,127.65
9787.7,13652,-255.96
8677.7,11657,-247.29
8736.8,12802,157.52
8660.1,11112,-221.17
8660.2,11112,-148.69
8861.7,12840,-121.54
9015.7,13280,-155.96
8310.1,11316,-281.9
9605.4,13699,-8.742
8401.6,11268,-301.32
8097.2,12000,-51.86
8259.5,11219,325.94
9198,12743,-102.49
8467.9,11681,148.74
8451.8,11921,351.56
8683.2,12770,-187.42
8676.6,12759,-244.13
8682.7,12746,-173.08
9442.2,13200,352.81
8232.1,10729,-322.26
10750,13964,-330.37
9110.1,12844,-158.23
8674.3,11792,194.38
8148.9,11913,-228.85
8818.8,12370,-90.813
8670.4,11598,57.846
8706.2,11886,124
9106.4,13437,198.92
9371.2,13181,-267.45
8728.6,12262,-312.03
8873.6,12624,-271.46
8747.8,12430,-264.07
9880.3,13633,-332.2
8753.7,12417,-280.58
9975.3,13685,-288.47
9123.7,13514,-120.86
8728.6,13041,3.2359
8163.7,11975,82.351
8843.2,13117,-167.56
8859.5,13176,-271.13
9365.3,13602,19.732
8875.7,12481,98.903
10396,13728,-67.322
9685.1,13542,-324.48
8471.5,10729,-327.61
9498.6,13070,-195.3
9178.4,12809,201.38
9249,13388,-200.73
8157.2,10789,77.459
8665.1,12702,-259.72
10795,14993,-273.08
8564,12361,-222.16
8119.8,11527,-8.3923
8805.8,12856,-276.6
10277,13633,-236.45
8274.2,10925,217.46
8341.5,11523,149.19
8301.6,10722,-283.65
9861.9,13298,104.43
8270.5,11950,234.7
8822,13110,-157.34
8863.2,12916,-237.04
8807,13063,53.744
8823.4,13125,-193.3
8817,13097,-112.97
8538.4,12225,-311.07
8082.4,11221,-136.4
9169.7,13505,-47.69
9527.9,13054,68.819
8743.6,11922,13.364
9121.8,13379,-255.95
8956.7,13268,-118
8211.7,11771,-176.92
8726,11948,141.78
9512.9,13140,-316.65
8743.4,11932,163.11
8211,11807,-51.84
8195.2,11869,143.83
9396.9,13436,248.54
9870.8,13675,-266.3
10228,13700,-56.08
9397.8,13587,-147.53
9463.9,13609,103.96
9085.4,12746,379.03
8663.3,11939,235.31
8615.3,10872,-17.286
8570.7,12249,167.54
8178.6,11799,142.09
9611.6,13566,233.29
8726.1,12087,-279.71
8704.7,12133,177.17
8608.1,12194,46.413
8910.4,13235,-44.996
8759.8,12042,-132.23
8094,11927,232.29
10028,13278,-116.17
8476.3,10810,129.22
8295.7,10962,-333.02
8236.6,11107,-290.61
8597,11932,-258.01
8279.4,11435,234.27
8525.8,11978,-344.19
8544.4,12014,-264.21
8650.5,11706,151.59
9659.3,13168,-3.9789
9178.2,13275,-161.39
9675,13266,-348.54
8633.6,12661,-250.8
10873,15026,-326.35
9270,12957,-259.19
8424.1,10654,95.527
8447.3,10742,138.43
9202.8,12823,-208.68
9854,13613,304.64
8474,12329,190.63
8452,12000,334.28
8515.2,11716,-369.62
8563.1,11133,-317.59
9151.9,13454,-117.01
9277.4,12908,72.345
8715.6,11343,-147.14
8267.6,10624,-359.43
10912,14455,-350
8684.8,11190,88.59
8987.6,12851,-301.91
10015,13634,-336.87
9908.8,13713,-336.31
8659,11065,15.299
8970.5,13282,-70.298
9264.9,12785,-207.48
8667.3,10954,97.311
8466.4,11118,369.1
9517.9,13186,-280.87
9180,12864,-229.04
10659,13885,-325.47
9096.4,13283,-287.2
9139.8,12666,-121.32
9544.2,13417,298.29
8836.2,13102,-255.63
10873,14080,-278.54
8159.8,11075,73.59
8443.7,12501,-75.369
8317.1,11397,-400.19
8442.7,11835,-357.4
10142,13715,-165.65
8319,11205,-340.6
8565.7,11840,286.65
8426,12256,-277.28
8520,12320,-355.71
10416,13684,-163.71
9458.9,13448,242.66
8724.5,12840,-289.59
9831.9,13348,322.12
9873.4,13419,204.9
8705.3,12949,-143.86
8411.6,11474,-389.66
9608.4,13434,292.99
9565.9,13376,343.52
9346.4,13084,-383.03
8142.7,11055,-114.34
9150.2,12772,-175.46
10117,13594,-293.58
9112.6,12774,-219.73
9133.9,12754,-223.1
10149,13461,-254.42
9140.7,12743,-166.65
8107.8,11945,-135.34
8493,11925,318.9
8485.5,12184,175.17
8359.6,11434,332.64
9519.2,13581,189.32
8102.6,11750,19.251
8628.6,12834,-21.87
9518.2,13131,-146.87
8420.2,11831,-319.47
8314.6,12308,-68.984
9628.9,13576,264.76
8228.2,10918,176.93
8448.2,11480,-235.98
8506.2,11438,-319.47
9320.5,13081,115.26
8603.3,11163,131.95
9155.6,12725,76.766
9634.5,13253,239.92
9488.6,13208,230.57
8697.8,12671,171.11
8840.4,12637,-329.66
9389,13080,-316.25
8623.7,10997,-283.6
8679.2,12238,132.3
8562.2,12691,-248.44
11004,14482,-241.3
8990,12564,-178.53
9497.6,13571,-227.72
8845.2,12845,-306.44
8327.8,11436,270.48
8695.2,11585,99.453
8650.5,11661,106.25
8438,12074,306.04
8153.8,10961,-150.48
8379.7,12154,-302.28
8696.4,12673,-270.15
8418,11414,328.89
8301,11986,-39.191
10182,13356,-213.22
8979.5,13093,-318.51
9029.1,13160,-399.32
8584.8,11586,-299.94
8687.6,11353,-139.07
8219.4,10893,-310.81
8687.2,12207,-318.94
8692,12224,-341.38
8380.5,11743,-346.01
8354.3,11660,-326.9
9943.2,13518,-333.51
9896.9,13672,91.859
8132.6,11762,-145.52
8128.6,11994,-17.052
8329.8,12259,-266.46
8534.5,10673,13.535
10750,15163,-325.6
10752,15160,-291.33
8694.3,12658,175.86
8321.8,11060,-291.01
8385.5,11922,-398.83
9452.1,13572,-223.09
8872,13162,-162.85
8264.2,11893,-271.19
9574.4,13602,183.66
9643.3,13545,223.21
8654.7,11563,-68.948
8729.4,11131,-76.06
8782.5,12233,22.412
9863.2,13194,-62.38
9915.8,13577,236.94
8451.3,11984,200.48
8184.9,10658,-127.49
8638.1,12013,184.25
8541.3,10936,-266.01
9088.6,12619,-85.181
8327.8,12113,-133.79
8245.7,12056,206.25
9720.5,13266,-355.82
9599.7,13576,-319.44
8660.9,12742,-89.859
8648.1,11306,-117.96
8573.8,12300,-344.81
8356.1,12336,146.28
9955.1,13549,-359.69
10356,13555,-35.644
9146,13416,-13.567
8986,13252,-260.72
8152.3,11050,31.49
8981.7,12717,-282.2
9209.9,12842,-165.95
9691.2,13110,86.289
8511.9,10665,-7.6364
9267.6,12896,115.12
8669.9,11657,80.676
9286.2,13475,-161.43
8569,11106,-273.31
8697.5,11971,124.64
9562.7,13434,191.62
8819.7,12711,-282.55
8307.8,12224,-87.533
10328,13505,-200.91
9243.8,13228,323.65
8489.9,12321,-329.04
10590,13761,-327.31
8731.6,12718,-188.84
8234.8,12062,-127.7
10218,13541,-261.57
9137.2,13134,284.76
9173.6,13189,-171.16
8221.4,10957,143.01
8366.7,11870,36.066
8908.9,13046,206.64
8399.6,11398,-68.971
8987.8,12857,262.91
10046,13320,-35.338
8638.4,11722,-176.76
9295,13342,-308.49
8321.2,11318,306.49
8388.9,10501,-340.75
8357.6,10921,346.02
9536.7,13368,-304.27
8607.9,12405,-309.06
8664.7,11365,-182.37
8491.7,12556,-141.97
8572.8,10862,-195.89
8244.8,11540,206.1
8367.7,11896,249.32
8358.9,11892,259.51
9779,13451,303.31
8573.9,12054,364.21
9308.5,12867,-196.4
9306.2,12845,-201.8
9251.2,12851,-105.43
9303.3,12886,-243.32
9173,12645,-109.8
9892,13353,-290.94
9363.4,13501,425.49
9131.1,12846,-300.8
9033.1,13122,-279.5
9009.4,12918,-342.64
8512.1,10844,-288.28
8650.3,11179,61.766
8549.5,10991,248.79
8498.4,12567,-21.09
8645.9,12695,-185.21
10922,14947,-315.07
8399.5,10734,189.38
8171.6,11009,112.73
8279.7,12101,205.87
8246.7,12038,158.53
10973,14096,-299.08
10023,13766,0.40417
10072,13685,-231.48
9711,13722,-40.222
9182.6,12731,-172.04
9082.4,12591,-90.397
8200.7,11754,132.77
8762.7,13004,-39.014
9836.6,13362,291.29
8607.8,11265,-276.95
8147.8,11795,82.418
9828.8,13353,296.79
8131.1,11781,65.695
8058.2,11680,15.65
9794.1,13704,29.852
8220.6,10737,49.685
8288.8,10780,-313.96
10224,13598,153.1
9865.8,13693,-296.59
8855.1,13197,-5.7306
8624.7,11231,-151.5
9240.5,13297,-159.13
8229.6,11204,239.23
9508.7,13561,-235.29
9492.7,13535,-278.51
9271.2,13479,-11.832
8652.2,12736,-202.05
8686.5,12450,-283.99
10306,13635,-166.6
8634.9,11483,4.4327
8501.8,11730,-323.2
8551.9,11765,-488.16
9397.7,12919,-11.938
8701,11873,118.56
9343,13524,-225.05
8723.1,12093,81.522
10139,13736,27.198
8624.9,10853,-85.578
8630.5,11156,-57.878
8170.7,12080,-73.277
8758.2,12416,-295.08
8341.5,12361,-34.897
8918.6,12260,-175.22
9509.9,13607,134.69
8694.3,11635,-103.41
8842.9,12463,83.03
8437.3,12230,207.29
10357,13771,-202.89
8549.6,11030,193.14
8255.8,11598,-294.9
8721.8,12795,-202.25
8369,12280,107.97
8734.4,11275,-145.04
8652.3,11699,-201.9
10172,13596,-172.67
8630.8,12770,67.674
9001.3,12899,-323.59
8923,12547,-291.46
8302,11075,-349.71
8383.4,11046,-321.97
8265,11277,-309.95
9386.6,13224,-383.64
8653.6,12936,116.58
9622.9,13523,-385.69
9995,13557,237.79
8068.6,11705,151.64
8680.7,12594,-260.15
8575.8,11537,203.7
8441.9,10678,-354.7
9198.1,13449,-4.7132
8528.7,11280,-314
11014,14284,-321.22
8215,10844,-227.85
8744.8,12581,-18.089
8507,12268,-88.336
9267.1,13097,-221.67
8394.8,11561,390.75
11047,14668,-464.83
9371.8,13409,-320.94
8425,10784,-306.97
9694.5,13691,15.341
9753.2,13751,82.852
9691.2,13769,-65.718
8590.2,11700,-322.48
8527.9,11709,-314.14
8523.8,11731,-313.83
9631.5,13702,40.71
8282.6,10507,-155.57
8640.7,11142,-186.15
9221.1,13108,271.51
9375,13119,-331.51
10111,13319,55.765
8503.8,11190,243.12
10299,13565,78.436
8640.8,12832,4.1474
9634.3,13220,178.37
9088.8,13263,-138.48
9905.3,13552,-297.01
8437.2,11333,330.23
9505,13427,283.81
8772.8,13153,-0.3143
8647.4,11909,170.11
10964,14591,-341.09
8290.4,10552,-296.19
8549.2,11502,254.51
10289,13685,-163.37
8408.7,11463,-311.64
8050.7,11204,-414.93
8642.8,11142,-32.613
8038.1,11221,-400.78
8999.6,12700,-268.3
9050.3,12920,254.37
8170.3,11046,-217.21
8159.6,11040,-254.46
8757.8,12054,-200.78
8708.3,12840,22.295
10857,14092,-254.12
9817.7,13280,245.66
8180.3,11640,-125.37
10299,13666,-225.87
8216.5,10987,116.7
8188.9,11669,-193.85
9225,13258,-279.95
9459.8,13106,-280.38
8561.9,11687,-137.81
8497.8,11772,-291.4
8836.4,13250,-457.99
9650.7,13676,-158.81
8541.8,11154,-97.786
8617.6,11674,134.72
10729,15122,-235.46
8502.5,12484,110.16
8745.4,12925,201.62
8610.2,11035,-208.41
9268.4,12899,-108.26
8657.3,11057,-21.775
8639,11046,-49.078
8977.3,12662,64.713
8614.9,11767,234.02
8747.5,12164,59.448
10909,14061,-323.14
8588.6,12645,100.64
9911.5,13760,111.52
9215.9,13294,282.41
8481.1,11126,258.58
8212.7,11702,123.95
8834.6,12962,-283.03
9256.3,13177,-324.82
8166.2,11171,37.894
9070.5,12701,-104.93
8565.1,12636,125.58
8735.4,12977,99.448
10194,13694,-191.66
8384.6,11586,241.57
9928.2,13665,99.186
9929.7,13242,213.84
8236.9,10578,-37.488
8312.5,12242,-194.32
9399.4,13329,-363.17
9399.3,13390,-340.24
8593.9,12015,-404.17
8703.2,12755,-257.42
10243,13634,-144.88
9270.9,13474,341.41
8357.3,12335,-276.45
8708.1,12376,-319.04
8576.3,11900,-159.18
9368,13555,-196.58
9124.4,13202,-352.02
9184.4,13297,-266.29
8794.9,12493,-219.72
8780,12426,-196.97
8534,11959,67.264
10488,13735,-273.77
8107.9,11822,8.2679
10982,14367,-324.04
8721.9,12821,-279.94
9754.9,13777,-50.69
9888.5,13204,-159.67
8444.3,12319,197.86
8130,11272,-205.95
8616.5,11927,254.32
8296.1,10625,-295.68
8976.6,13193,-325.62
8673.7,11182,-71.562
9802.3,13641,-320.07
9838.3,13708,-159.77
8557,11129,-135.17
9667.7,13084,64.671
8652.6,12493,92.303
10137,13366,147.4
10112,13383,88.926
8814.2,12211,-121.41
8126.5,10946,-281.44
8153.3,11372,-10.795
9232.9,13520,-396.92
8412.5,11162,-316.94
9911.6,13791,-267.21
8873.2,13196,116.15
9680.3,13370,346.59
8459.8,11992,-311.91
8985.2,13153,381.02
8703.5,11678,-255.27
9556.9,13146,218.35
9016.3,13328,161.62
8422.2,12150,-213.78
9542.3,13065,-155.29
8654.3,10629,-285.95
11078,14474,-389.12
10042,13789,-114.91
11023,14671,-396.83
9395.4,13289,330.5
9358.7,13327,244.84
8384.6,11374,-318.24
9121.4,13383,88.688
9207.3,13280,150.04
9178.7,13207,-382.76
8318.8,11387,-282.36
8404.7,11039,381.05
9345.4,13105,317
8258.2,11896,-225.78
9519.9,13088,155.18
8620.7,11557,351.43
9299.5,13440,-260.42
8553.6,11629,4.0673
9134.7,13419,-210.75
8086,10826,-4.4655
8324.8,11134,276.08
8238.4,11957,26.874
8346,10561,-22.595
9241.8,13532,123.53
9312.9,13577,127.47
9166.5,13359,-222.57
9131.7,13072,-234.29
8425.9,12337,-297.45
9438.6,13585,-203.79
8430.8,12318,-291.66
8408.2,12321,-302.36
10387,13662,-170.07
8580.6,12064,114.57
8715.1,11930,83.249
10064,13656,-265.63
9962.3,13655,-392.14
9977.3,13629,-350.84
8721.7,11681,64.469
9971.4,13661,-350.74
10188,13453,-9.3654
8856.4,12585,-158.97
8348.3,10731,114.02
8392.3,10735,118.59
8245.5,11378,-273.38
8686,12671,275.33
8736.4,12927,96.933
8188.3,11462,188.47
8605.7,11214,-299.19
8422,12248,-242.75
8637.2,11558,294.86
10340,13526,-98.868
10034,13759,19.964
8638.4,12701,-167.38
8490.1,12049,320.1
10949,14937,-346.61
8330.7,11881,303.94
8737.9,11956,-204.64
8982.7,12547,-33.167
9409.9,13500,-255.53
8231.5,10862,-120.06
8304.5,11161,233.52
8377.5,11233,279.03
9829.7,13693,195.67
8428.9,10485,-128.75
9584.2,13645,-274.08
8226.9,12126,42.956
8355.7,11445,304.78
8985.8,12856,-364.3
10867,14058,-382.38
10993,14560,-344.95
8515.8,11838,352.74
8680.2,12725,-287.54
10999,14520,-312.23
8720.4,11619,80.167
8997.2,12782,-362.67
8807.3,13055,-183.97
8566.3,12631,-133.15
8285.7,11510,-343.69
8564,11071,156.59
8552.9,11017,159.63
8550.7,10929,-308.31
8184.4,10989,156.98
8604.3,12249,-410.41
8356.9,12300,-197.59
8397.7,11115,330.69
9902.3,13374,280.76
9134.1,13426,-72.296
8409.9,12394,-275.51
8623.7,11353,-231.66
8358.6,11924,322.35
8533.2,11663,-301.54
9872.5,13219,52.729
8602.5,12371,229.51
8180.5,11800,132.36
8960.2,13166,312.5
10985,14334,-213.4
8548,12342,261.33
8644.7,11305,-58.183
9465.8,13598,182.91
8278.5,11411,75.474
9881.9,13393,-456.54
10269,13690,-130.46
10261,13703,-103.93
10932,14133,-313.47
8543.7,12435,263.49
9938.3,13225,182.29
9965.8,13272,138.55
8181.5,11129,-307.83
8310,10660,-339.34
9259.4,13464,-130.15
9626.9,13165,128.07
9956.9,13286,-8.907
10041,13307,121.71
8354.1,10670,-74.937
8563.3,11243,-277.07
8677.8,11286,22.717
9703.3,13287,-344.72
8142,12011,-2.3803
9590,13336,-384.27
8627.6,12486,-290.94
9147.8,13102,439.51
8285.5,10766,53.009
9033.7,12716,-330.54
9126.1,12863,-344.57
10872,14850,-249.19
9121.7,12862,-325.34
9146.8,12844,-365.25
8720.9,11650,-181.61
9136.1,12847,-324.4
8444.3,12204,-328.12
9160.1,12848,-367.1
9134.6,12867,-334.22
9123.8,12850,-366.98
9129.5,12847,-326.86
9141.8,12850,-363.36
9129.1,12840,-419.09
9127.3,12848,-341.85
9120.2,12814,-348.78
9107.1,12885,-393.67
10368,13783,-262.1
10859,14814,-285.83
8356.7,11941,251.09
10582,13821,-279.08
8197.1,11161,149.18
8181.6,11160,146.6
8479.2,11680,411.76
8645.7,11045,-37.572
8665.5,12090,252.59
8853.3,12321,-89.145
9223.7,12903,226.43
8466.6,10699,-0.90374
10634,13902,-294.19
8370.2,10671,220.7
9937,13409,-322.19
8607.2,11132,-267.1
8436,11918,244.63
9909.4,13345,-424.66
8817.1,12866,245.77
8763.2,12391,58.966
9519.7,13668,55.512
8422.6,12327,-198.71
9169.6,12806,-277.5
8481.9,11453,-304.6
10086,13470,54.027
8541.9,11315,-294.27
8407.5,10691,100.36
9792.7,13509,256.94
8322.7,12157,221.11
9679.9,13599,-340.01
9151.5,13320,-311.6
8641,11794,128.94
9176.8,13115,-396.45
9290.2,13383,-414.81
9120.5,13159,217.54
9399.9,13507,-285.29
9460.7,13559,-249.58
8173.7,10641,-180.42
8781.8,12042,-383.16
8544.5,11510,282.98
9673,13442,-351.97
9785.6,13517,-294.27
10967,14352,-371.88
10776,15090,-282.71
9056.5,13119,-314.93
9355.9,12894,-113.4
8226.7,10516,-240.44
9082.5,13245,-317.59
8619.8,11936,220.77
8566.3,11941,175.68
8611.2,11911,222.02
8635.1,11898,304.15
8836.5,12782,-368.15
10196,13732,-126.84
8484.6,12337,-328.16
9675,13528,314.2
8314.7,11201,-314.71
8944.5,12635,246.24
8639.2,12143,253.61
8489.6,12403,174.46
10023,13645,-269.3
10086,13425,141
10819,13970,-311.4
9253.2,13274,-305.08
8443,10730,-262.9
9510.9,13071,-273.86
8516.4,10558,-211.23
9770.1,13170,82.661
8627.3,11429,-4.516
8246,11159,-294.59
9015.5,13203,-281.45
8078.5,11875,-111.21
8925.7,12943,-328.27
8678.9,11300,-200.25
8240.5,11317,-282.72
8362.7,12077,-262.62
10832,14902,-303.78
9241.8,13188,137.27
8185.3,11623,-128.91
10115,13554,-282.66
8122.2,11510,-108.92
9439.8,13563,167.77
8142.4,10949,-162.78
10071,13671,-273.04
9833,13665,-4.4872
8382.4,12252,94.469
8577,12865,34.677
9677.8,13301,261.17
8300.7,11368,-305.15
8219.2,11357,-297.26
8397,11555,275.93
8735.4,12631,-263.75
9066.6,12630,-177.37
9491.7,13394,-323.23
9851.1,13423,164.78
8376.6,11124,407.78
9943.6,13347,252.01
8442.6,11052,-304.36
8382,10979,-310.41
8241.4,10894,-269.91
9517.2,13641,10.286
8126.7,10942,128.57
9101.2,13088,238.22
10403,13777,-194.85
9463.9,13602,-320.42
8485.3,12119,-353.24
8215.7,11705,243.66
8429.7,11835,-254.07
8553,11849,-307.38
8588.6,11986,-316.05
8547.9,11187,-279.91
9295.5,13256,-297.64
8395.5,11218,-308.49
8369.9,11462,224.41
8207.9,12082,178.47
8819.4,12990,-183.8
8308.4,12176,-149.61
8845.6,12439,-141.51
8756,12996,-43.498
8429.3,11864,299.14
8142.8,10650,-69.568
8411.8,10995,-315.94
8862.9,13045,-410.59
9018.5,13154,-342.89
9697.3,13673,166.03
9731.2,13663,159.21
8455.3,11584,-398.85
9644.2,13566,-312.25
9604.7,13691,90.101
8679.3,11797,141.98
8491.5,11179,-314.99
8307.7,12250,-159.95
10264,13536,116.33
8910.9,12532,7.2379
8653.1,11179,-0.94541
8988.6,12807,-326.35
9513.2,13478,-326.32
9409.1,13320,-346.91
9291.9,13536,-378.35
8734.9,12326,-294.37
10022,13359,-358
8756.5,13148,-20.707
8743.9,11343,246.87
8794.5,13127,-149.45
10036,13447,-333.71
8353.5,11879,264.55
8134.5,11522,96.394
10107,13700,-176.4
8678.5,11612,-146.52
8116.5,11141,-82.183
8475.8,10817,204.3
9027.5,13439,-379.39
11059,14661,-325.56
9973.5,13711,23.51
8730.5,12246,-159.42
8620.7,11099,204.17
9696.9,13676,-27.45
8222.8,11705,-276.83
10192,13712,-155.75
9907.4,13445,-407.14
10329,13633,-40.841
8121.7,10698,59.343
8791.2,13045,-132.94
9428,13597,-155.65
9117.6,12718,-270.23
8315.1,12303,7.6388
9821.7,13519,-370.69
8809,12910,256.06
9824.5,13422,256.44
8585.5,11171,-220.62
8605,11814,-298.16
9679.8,13095,84.115
8483,10988,226.79
10003,13311,149.46
8154.1,11689,-68.039
9142.1,13090,319.62
8093.9,11786,-6.09
10692,13925,-272.54
8355.8,12251,25.362
10083,13543,-348.05
8581.1,12098,-427.48
8925.8,13015,-352.74
8850.9,12440,-131.83
8779.3,12265,-222.64
9040.6,13222,-288.89
10162,13411,73.303
8704.2,12228,-301.77
8374.4,12383,-283.13
8518.9,12523,-264.29
9215.2,13384,222.07
9338.4,12981,-221.75
8208.1,10938,-192.56
8220.8,10935,-159.22
9197.7,13209,-379.07
8893.9,12709,326.08
9814,13710,-139.45
8661.7,12659,-245.88
9655.9,13572,-323
8814.8,12945,75.153
9903.3,13639,-173.88
8989.4,12454,-26.704
8562.4,10731,-21.995
10829,15123,-302.9
9503.4,13451,300.51
9549.1,13183,-357.5
8693.4,11795,223.66
9038.1,12737,-293.05
11020,14332,-299.47
11013,14286,-314.13
9364,13345,-248.14
8257.1,11491,209.96
9440.2,13110,-300.9
8204,11450,213.14
8626.4,10965,-180.32
8768.7,13031,281.25
10172,13481,140.97
8937.8,12679,-440.62
9891.3,13660,-317.29
8579.2,12005,-334.03
8342.1,10652,133.25
8065.9,11135,13.203
8928.8,12933,-314.94
8261.7,11164,60.907
10170,13687,-91.73
10212,13376,-157.86
10152,13394,32.357
10968,14561,-357.55
8206.9,10860,-280.03
8156.9,11242,14.991
10295,13664,-231.67
8245.7,10697,-46.269
8249.8,11264,-341.11
8236.7,10636,27.485
10454,13713,-218.3
10965,14588,-347.52
10956,14621,-345.15
10981,14636,-319.89
10977,14621,-379.03
9560.2,13663,-257
10975,14628,-340.05
8229.6,10635,25.577
10925,14618,-380.16
10638,13841,-250.21
10704,13905,-313.36
8670.9,11717,237.68
8469.8,11764,-299.16
8980.7,13131,-316.88
8523.3,11975,328.96
8511.8,11206,-281.56
8349.7,12228,-5.9575
9738,13691,-152.62
8480.8,12298,197.32
10965,14127,-303.85
8346.5,11686,-309.22
10079,13341,-216.36
10924,14122,-294.76
9466.4,13536,-242.98
8705.6,12330,1.77
8627.8,11344,-265.14
8135.2,11884,113.88
10932,14441,-337.52
9988.6,13389,-305.08
